Member_ID,First_Name,Last_Name,Gender,Age,Height,Weight,Hours_Sleep,Calories_Consumed,Exercise_Calories_Burned,Date,Activity_Type,Equipment_ID,Activity Code
428247,Julie,Livermore,F,69,63,132,8,1693,315,2017-10-17,Swimming,0,4
428247,Julie,Livermore,F,69,63,134,9,1766,463,2017-09-25,Walking,0,1
428247,Julie,Livermore,F,69,63,130,5,2362,572,2017-09-09,Rowing_Machine,98,9
901870,Lois,Griffin,F,47,62,127,6,2195,600,2017-10-11,Stationary_Bike,71,7
901870,Lois,Griffin,F,47,62,128,8,1676,876,2017-09-05,Stair_Stepper,62,6
901870,Lois,Griffin,F,47,62,128,7,1728,971,2017-10-19,Bicycling,0,3
901870,Lois,Griffin,F,47,62,128,8,2324,320,2017-10-13,Running,0,2
901870,Lois,Griffin,F,47,62,128,9,2182,317,2017-09-23,Stationary_Bike,75,7
901870,Lois,Griffin,F,47,62,128,6,1952,629,2017-10-18,Stationary_Bike,72,7
901870,Lois,Griffin,F,47,62,127,5,1894,787,2017-10-07,Elliptical,59,5
901870,Lois,Griffin,F,47,62,127,9,2322,787,2017-10-23,Elliptical,52,5
901870,Lois,Griffin,F,47,62,127,6,2108,989,2017-09-15,Running,0,2
901870,Lois,Griffin,F,47,62,127,6,2373,442,2017-09-19,Rowing_Machine,94,9
249122,Elisabeth,Baker,F,63,74,165,8,1694,554,2017-09-06,Stair_Stepper,66,6
249122,Elisabeth,Baker,F,63,74,165,8,1736,379,2017-10-08,Elliptical,55,5
249122,Elisabeth,Baker,F,63,74,165,7,1904,742,2017-09-02,Swimming,0,4
249122,Elisabeth,Baker,F,63,74,164,9,2208,699,2017-10-11,Stair_Stepper,69,6
249122,Elisabeth,Baker,F,63,74,163,7,2279,803,2017-09-05,Treadmill,88,8
249122,Elisabeth,Baker,F,63,74,163,7,2307,871,2017-09-13,Stair_Stepper,64,6
249122,Elisabeth,Baker,F,63,74,162,8,2108,709,2017-09-16,Stationary_Bike,70,7
249122,Elisabeth,Baker,F,63,74,163,9,2221,525,2017-09-26,Bicycling,0,3
249122,Elisabeth,Baker,F,63,74,165,7,1942,759,2017-10-11,Walking,0,1
249122,Elisabeth,Baker,F,63,74,165,8,2320,361,2017-10-18,Elliptical,57,5
939801,Trisha,Bellocht,F,31,65,128,9,1679,467,2017-10-17,Swimming,0,4
939801,Trisha,Bellocht,F,31,65,128,6,2175,729,2017-09-12,Elliptical,56,5
939801,Trisha,Bellocht,F,31,65,128,8,2301,513,2017-09-10,Bicycling,0,3
939801,Trisha,Bellocht,F,31,65,128,9,1886,961,2017-10-11,Stationary_Bike,74,7
939801,Trisha,Bellocht,F,31,65,128,7,1697,570,2017-10-17,Walking,0,1
939801,Trisha,Bellocht,F,31,65,128,5,1794,360,2017-10-12,Treadmill,88,8
939801,Trisha,Bellocht,F,31,65,128,6,1681,623,2017-10-06,Stationary_Bike,76,7
939801,Trisha,Bellocht,F,31,65,128,7,1655,850,2017-09-25,Elliptical,58,5
939801,Trisha,Bellocht,F,31,65,128,5,1886,688,2017-09-03,Rowing_Machine,93,9
939801,Trisha,Bellocht,F,31,65,128,7,1709,838,2017-09-11,Treadmill,86,8
962653,Alessa,Pheazey,F,25,66,130,9,1933,716,2017-10-15,Walking,0,1
962653,Alessa,Pheazey,F,25,66,130,7,2362,640,2017-09-07,Stationary_Bike,74,7
962653,Alessa,Pheazey,F,25,66,130,6,1818,809,2017-09-06,Stair_Stepper,61,6
962653,Alessa,Pheazey,F,25,66,133,9,2125,454,2017-10-22,Bicycling,0,3
962653,Alessa,Pheazey,F,25,66,133,7,1653,500,2017-09-24,Stationary_Bike,78,7
962653,Alessa,Pheazey,F,25,66,134,6,1718,686,2017-09-21,Stair_Stepper,64,6
962653,Alessa,Pheazey,F,25,66,135,8,1998,520,2017-09-14,Bicycling,0,3
962653,Alessa,Pheazey,F,25,66,135,7,2119,715,2017-09-22,Elliptical,51,5
962653,Alessa,Pheazey,F,25,66,130,6,1868,624,2017-09-27,Bicycling,0,3
962653,Alessa,Pheazey,F,25,66,130,6,2125,488,2017-09-05,Running,0,2
302643,Jami,Pickering,F,30,74,141,9,2159,822,2017-10-21,Elliptical,52,5
302643,Jami,Pickering,F,30,74,141,8,1666,946,2017-10-05,Running,0,2
302643,Jami,Pickering,F,30,74,141,8,1649,592,2017-09-06,Swimming,0,4
302643,Jami,Pickering,F,30,74,142,7,2046,943,2017-09-20,Walking,0,1
302643,Jami,Pickering,F,30,74,142,9,1961,495,2017-10-03,Stair_Stepper,66,6
302643,Jami,Pickering,F,30,74,142,8,1671,992,2017-09-30,Bicycling,0,3
302643,Jami,Pickering,F,30,74,141,9,1744,748,2017-09-01,Swimming,0,4
302643,Jami,Pickering,F,30,74,145,6,2043,731,2017-10-13,Elliptical,53,5
302643,Jami,Pickering,F,30,74,141,9,2215,722,2017-10-04,Bicycling,0,3
302643,Jami,Pickering,F,30,74,141,8,2155,291,2017-10-10,Stationary_Bike,79,7
994061,Lorreta,Brown,F,59,64,133,5,2058,403,2017-09-07,Running,0,2
994061,Lorreta,Brown,F,59,64,133,6,2102,296,2017-10-08,Stationary_Bike,74,7
994061,Lorreta,Brown,F,59,64,133,6,1663,938,2017-10-12,Rowing_Machine,94,9
994061,Lorreta,Brown,F,59,64,133,5,1635,564,2017-10-04,Elliptical,55,5
994061,Lorreta,Brown,F,59,64,133,7,1803,767,2017-09-28,Stationary_Bike,78,7
994061,Lorreta,Brown,F,59,64,133,8,2325,320,2017-10-18,Bicycling,0,3
994061,Lorreta,Brown,F,59,64,133,9,2129,886,2017-09-15,Elliptical,59,5
994061,Lorreta,Brown,F,59,64,133,9,2043,585,2017-09-16,Rowing_Machine,95,9
994061,Lorreta,Brown,F,59,64,133,6,2005,796,2017-09-14,Rowing_Machine,95,9
994061,Lorreta,Brown,F,59,64,133,6,1604,854,2017-10-20,Stair_Stepper,64,6
206845,Marcin,Matczak,M,70,66,195,9,3560,544,2017-09-26,Walking,0,1
206845,Marcin,Matczak,M,70,66,195,6,1945,670,2017-09-27,Treadmill,80,8
206845,Marcin,Matczak,M,70,66,195,7,1982,674,2017-09-11,Swimming,0,4
206845,Marcin,Matczak,M,70,66,198,7,2119,626,2017-09-14,Stationary_Bike,76,7
206845,Marcin,Matczak,M,70,66,195,5,2429,791,2017-10-18,Treadmill,83,8
206845,Marcin,Matczak,M,70,66,195,9,2260,923,2017-09-15,Walking,0,1
206845,Marcin,Matczak,M,70,66,192,7,1617,509,2017-09-16,Walking,0,1
206845,Marcin,Matczak,M,70,66,195,7,2024,670,2017-09-10,Treadmill,80,8
206845,Marcin,Matczak,M,70,66,195,6,2538,441,2017-09-28,Rowing_Machine,96,9
206845,Marcin,Matczak,M,70,66,195,7,1871,615,2017-09-30,Bicycling,0,3
443185,Chris,Robinson,M,20,74,194,6,2853,463,2017-09-30,Swimming,0,4
443185,Chris,Robinson,M,20,74,195,6,2015,685,2017-09-11,Rowing_Machine,90,9
443185,Chris,Robinson,M,20,74,194,6,2313,935,2017-09-13,Elliptical,53,5
443185,Chris,Robinson,M,20,74,198,7,2888,575,2017-10-18,Rowing_Machine,97,9
443185,Chris,Robinson,M,20,74,194,9,2827,356,2017-09-07,Running,0,2
443185,Chris,Robinson,M,20,74,193,5,2381,925,2017-09-04,Elliptical,56,5
443185,Chris,Robinson,M,20,74,194,8,2255,664,2017-09-16,Stair_Stepper,66,6
443185,Chris,Robinson,M,20,74,194,8,2449,816,2017-09-21,Rowing_Machine,92,9
443185,Chris,Robinson,M,20,74,194,8,2336,429,2017-09-20,Rowing_Machine,97,9
443185,Chris,Robinson,M,20,74,194,6,2347,991,2017-09-25,Elliptical,56,5
853386,Matt,MacAllester,M,24,67,221,9,3523,407,2017-10-08,Rowing_Machine,90,9
853386,Matt,MacAllester,M,24,67,221,7,3101,908,2017-09-16,Stair_Stepper,68,6
853386,Matt,MacAllester,M,24,67,226,5,2919,812,2017-09-27,Bicycling,0,3
853386,Matt,MacAllester,M,24,67,226,7,2181,633,2017-09-28,Running,0,2
853386,Matt,MacAllester,M,24,67,221,8,2225,318,2017-10-01,Running,0,2
853386,Matt,MacAllester,M,24,67,225,8,2950,994,2017-09-22,Rowing_Machine,99,9
853386,Matt,MacAllester,M,24,67,225,5,2621,905,2017-10-13,Swimming,0,4
853386,Matt,MacAllester,M,24,67,225,8,2904,333,2017-09-26,Running,0,2
853386,Matt,MacAllester,M,24,67,221,5,2228,340,2017-09-09,Stair_Stepper,60,6
853386,Matt,MacAllester,M,24,67,221,7,2861,633,2017-09-10,Elliptical,59,5
870311,Reinaldo,Elias da Costa,M,21,73,245,7,3248,645,2017-10-08,Treadmill,84,8
870311,Reinaldo,Elias da Costa,M,21,73,245,6,2164,596,2017-09-17,Running,0,2
870311,Reinaldo,Elias da Costa,M,21,73,245,5,2979,612,2017-10-17,Running,0,2
870311,Reinaldo,Elias da Costa,M,21,73,245,7,2442,645,2017-09-10,Bicycling,0,3
870311,Reinaldo,Elias da Costa,M,21,73,245,8,2469,541,2017-10-14,Swimming,0,4
870311,Reinaldo,Elias da Costa,M,21,73,245,6,2628,755,2017-09-02,Stair_Stepper,67,6
870311,Reinaldo,Elias da Costa,M,21,73,245,5,2110,842,2017-10-21,Elliptical,58,5
870311,Reinaldo,Elias da Costa,M,21,73,245,8,2243,268,2017-09-23,Stationary_Bike,78,7
870311,Reinaldo,Elias da Costa,M,21,73,245,5,2502,680,2017-09-16,Rowing_Machine,93,9
870311,Reinaldo,Elias da Costa,M,21,73,245,5,2067,831,2017-09-04,Running,0,2
42350,Peter,Griffin,M,43,67,250,8,2799,674,2017-09-01,Running,0,2
42350,Peter,Griffin,M,43,67,250,7,2850,558,2017-09-07,Rowing_Machine,96,9
42350,Peter,Griffin,M,43,67,245,6,2497,876,2017-10-14,Bicycling,0,3
42350,Peter,Griffin,M,43,67,255,5,2453,400,2017-10-08,Bicycling,0,3
42350,Peter,Griffin,M,43,67,250,5,2057,285,2017-10-07,Elliptical,59,5
42350,Peter,Griffin,M,43,67,250,8,2407,294,2017-10-04,Stationary_Bike,73,7
42350,Peter,Griffin,M,43,67,250,9,2890,919,2017-09-27,Stationary_Bike,78,7
42350,Peter,Griffin,M,43,67,250,5,2296,515,2017-09-16,Running,0,2
42350,Peter,Griffin,M,43,67,250,7,2719,634,2017-09-28,Running,0,2
42350,Peter,Griffin,M,43,67,250,6,3099,449,2017-09-15,Stair_Stepper,64,6
367834,Sam,Tenny,M,71,66,183,8,3741,631,2017-09-07,Stair_Stepper,60,6
367834,Sam,Tenny,M,71,66,186,7,2019,914,2017-10-01,Elliptical,58,5
367834,Sam,Tenny,M,71,66,183,8,2522,783,2017-10-17,Swimming,0,4
367834,Sam,Tenny,M,71,66,183,7,2760,724,2017-09-06,Stair_Stepper,66,6
367834,Sam,Tenny,M,71,66,184,5,2199,686,2017-09-17,Walking,0,1
367834,Sam,Tenny,M,71,66,186,7,2906,492,2017-09-04,Swimming,0,4
367834,Sam,Tenny,M,71,66,187,7,2634,762,2017-10-02,Swimming,0,4
367834,Sam,Tenny,M,71,66,186,8,2171,393,2017-09-26,Rowing_Machine,93,9
367834,Sam,Tenny,M,71,66,186,6,2930,991,2017-09-14,Walking,0,1
367834,Sam,Tenny,M,71,66,186,7,2538,869,2017-09-17,Elliptical,52,5
726474,Glenn,Quagmire,M,43,66,191,9,2862,794,2017-09-26,Stair_Stepper,60,6
726474,Glenn,Quagmire,M,43,66,191,7,2686,720,2017-10-06,Walking,0,1
726474,Glenn,Quagmire,M,43,66,191,5,2259,272,2017-09-14,Bicycling,0,3
726474,Glenn,Quagmire,M,43,66,192,8,2165,885,2017-09-26,Stair_Stepper,60,6
726474,Glenn,Quagmire,M,43,66,193,8,2046,885,2017-10-18,Running,0,2
726474,Glenn,Quagmire,M,43,66,191,8,3173,410,2017-10-06,Treadmill,87,8
726474,Glenn,Quagmire,M,43,66,195,8,2817,604,2017-10-19,Bicycling,0,3
726474,Glenn,Quagmire,M,43,66,191,5,2317,733,2017-10-13,Stationary_Bike,78,7
726474,Glenn,Quagmire,M,43,66,191,7,2229,311,2017-09-30,Elliptical,59,5
726474,Glenn,Quagmire,M,43,66,191,9,2865,311,2017-09-12,Stair_Stepper,61,6
704404,Tony,Drinkel,M,20,68,209,6,2977,816,2017-10-17,Walking,0,1
704404,Tony,Drinkel,M,20,68,209,7,2210,333,2017-09-15,Swimming,0,4
704404,Tony,Drinkel,M,20,68,209,5,2313,804,2017-09-25,Swimming,0,4
704404,Tony,Drinkel,M,20,68,209,8,2107,767,2017-09-08,Walking,0,1
704404,Tony,Drinkel,M,20,68,209,5,3046,315,2017-10-11,Swimming,0,4
704404,Tony,Drinkel,M,20,68,209,6,2498,910,2017-10-10,Rowing_Machine,99,9
704404,Tony,Drinkel,M,20,68,209,7,2820,536,2017-09-10,Rowing_Machine,91,9
704404,Tony,Drinkel,M,20,68,209,6,2956,951,2017-09-22,Treadmill,89,8
704404,Tony,Drinkel,M,20,68,209,7,2911,319,2017-10-20,Rowing_Machine,90,9
704404,Tony,Drinkel,M,20,68,209,6,2436,972,2017-09-27,Stair_Stepper,61,6
423905,Chuck,Norris,M,67,66,205,7,3758,267,2017-09-28,Running,0,2
423905,Chuck,Norris,M,67,66,203,7,2756,602,2017-09-07,Stationary_Bike,71,7
423905,Chuck,Norris,M,67,66,203,9,2396,649,2017-09-24,Swimming,0,4
423905,Chuck,Norris,M,67,66,203,5,2325,423,2017-10-06,Elliptical,57,5
423905,Chuck,Norris,M,67,66,204,6,2239,705,2017-10-18,Elliptical,52,5
423905,Chuck,Norris,M,67,66,208,9,3026,387,2017-09-10,Swimming,0,4
423905,Chuck,Norris,M,67,66,203,7,2029,515,2017-09-29,Treadmill,84,8
423905,Chuck,Norris,M,67,66,205,8,3057,338,2017-09-17,Bicycling,0,3
423905,Chuck,Norris,M,67,66,205,5,2430,317,2017-09-29,Elliptical,51,5
423905,Chuck,Norris,M,67,66,205,6,2740,861,2017-09-23,Stationary_Bike,77,7
812053,Lars,Pennock,M,31,68,217,7,3171,361,2017-09-28,Rowing_Machine,96,9
812053,Lars,Pennock,M,31,68,215,9,2462,334,2017-09-07,Walking,0,1
812053,Lars,Pennock,M,31,68,215,5,2797,849,2017-09-15,Stationary_Bike,77,7
812053,Lars,Pennock,M,31,68,215,6,2986,426,2017-09-10,Treadmill,87,8
812053,Lars,Pennock,M,31,68,216,6,2613,692,2017-09-24,Bicycling,0,3
812053,Lars,Pennock,M,31,68,217,9,2525,721,2017-09-29,Treadmill,85,8
812053,Lars,Pennock,M,31,68,217,9,2713,773,2017-09-22,Walking,0,1
812053,Lars,Pennock,M,31,68,217,9,2400,780,2017-10-22,Walking,0,1
812053,Lars,Pennock,M,31,68,217,8,2832,795,2017-10-07,Running,0,2
812053,Lars,Pennock,M,31,68,217,9,2489,930,2017-09-02,Elliptical,59,5
